Vehicle_ID,Timestamp,Network_Type,Topology,Speed_kmh,Vehicle_Density_vehicles_km2,Signal_Strength_dBm,Distance_to_Receiver_m,CPU_Utilization_pct,Memory_Utilization_pct,Bandwidth_Utilization_pct,Network_Traffic_Mbps,Channel_Interference_pct,Interface_Errors,Active_Connections,Latency_ms,Packet_Loss_pct,Throughput_Mbps,Connection_Drops,Network_Issue
71,2026-08-01 02:51:00,5G,Urban,34.41,130.9,-65.16,57.81,75.75,65.2,88.19,78.23,13.18,7,174,104.58,3.21,37.81,1,1
59,2026-08-01 02:52:00,4G,Highway,74.76,124.68,-62.18,51.28,62.6,70.95,73.28,46.66,53.26,8,176,133.02,1.72,24.31,0,1
86,2026-08-01 02:53:00,4G,Highway,66.73,42.51,-58.94,92.65,30.22,35.52,62.01,67.11,19.61,2,123,84.4,2.81,38.79,1,0
28,2026-08-01 02:54:00,WiFi,Highway,65.83,5.0,-58.73,166.24,44.29,87.72,25.15,92.08,21.45,3,61,52.54,2.2,77.55,1,0
66,2026-08-01 02:55:00,4G,Highway,72.9,175.3,-80.26,96.3,38.22,49.14,84.12,84.38,50.56,3,203,121.8,7.78,24.08,2,1
42,2026-08-01 02:56:00,5G,Grid,55.35,105.98,-49.09,85.5,38.77,73.65,69.16,65.26,38.4,1,87,138.09,2.71,49.3,0,1
45,2026-08-01 02:57:00,4G,Urban,140.0,100.09,-58.58,76.34,69.33,50.88,41.12,39.86,39.45,6,125,75.53,4.07,62.76,1,0
62,2026-08-01 02:58:00,5G,Grid,75.12,56.53,-73.92,317.26,59.37,51.79,39.57,50.73,27.23,3,94,88.35,3.97,58.99,0,0
57,2026-08-01 02:59:00,5G,Urban,64.94,5.0,-56.41,144.3,40.27,6.28,39.93,60.85,14.89,5,127,59.39,0.13,60.24,0,0
6,2026-08-01 03:00:00,5G,Urban,82.78,5.0,-87.99,196.44,72.66,56.19,39.68,70.27,45.35,2,130,71.13,4.07,65.91,0,0
28,2026-08-01 03:01:00,5G,Urban,47.4,71.51,-55.17,372.03,53.87,36.58,56.61,46.35,27.8,5,134,107.78,7.58,41.05,1,0
28,2026-08-01 03:02:00,4G,Urban,46.48,91.12,-63.68,365.52,43.2,70.05,54.42,55.37,36.73,5,109,102.71,6.61,63.44,0,0
44,2026-08-01 03:03:00,5G,Urban,84.41,152.41,-100.17,73.21,66.27,42.1,73.02,71.75,49.92,3,158,143.56,4.46,43.73,0,1
84,2026-08-01 03:04:00,5G,Grid,86.9,94.73,-38.03,137.66,85.5,44.9,52.4,51.64,32.0,3,126,97.27,2.13,56.13,0,0
30,2026-08-01 03:05:00,5G,Highway,95.37,111.79,-87.61,185.04,45.32,55.85,59.8,86.55,30.73,3,171,87.12,5.75,47.66,1,1
62,2026-08-01 03:06:00,4G,Urban,22.1,63.7,-59.39,127.37,39.26,72.04,62.3,70.17,26.85,3,128,83.53,2.7,46.27,0,0
75,2026-08-01 03:07:00,4G,Highway,58.46,66.69,-46.78,82.75,66.97,58.77,44.33,47.05,31.25,3,117,65.66,3.82,69.44,1,0
92,2026-08-01 03:08:00,5G,Urban,71.23,26.07,-107.21,27.69,61.56,49.15,54.04,57.82,27.69,8,73,77.45,2.09,50.47,0,0
89,2026-08-01 03:09:00,5G,Urban,82.17,35.87,-64.51,251.57,49.42,65.81,49.49,79.85,32.17,4,86,94.15,2.79,63.53,0,0
62,2026-08-01 03:10:00,5G,Highway,76.74,35.47,-54.71,331.66,45.93,62.29,65.16,69.6,3.79,9,60,75.41,3.8,58.55,0,0
97,2026-08-01 03:11:00,WiFi,Highway,38.17,70.46,-51.26,179.95,60.99,48.22,55.17,34.26,26.22,1,149,98.11,3.72,44.07,0,1
1,2026-08-01 03:12:00,4G,Highway,76.41,18.45,-49.75,118.45,34.75,15.57,50.27,70.16,5.8,4,77,73.82,2.0,67.33,1,0
27,2026-08-01 03:13:00,5G,Urban,70.99,52.55,-54.11,88.54,49.78,80.51,5.0,66.72,13.03,9,89,48.24,1.01,100.0,0,0
62,2026-08-01 03:14:00,4G,Highway,70.92,83.43,-73.04,128.87,44.14,45.23,37.65,65.97,14.61,2,148,94.98,1.84,75.84,3,0
77,2026-08-01 03:15:00,5G,Highway,31.3,5.0,-61.11,250.18,39.67,69.52,40.38,60.36,32.68,1,90,75.15,2.96,67.39,0,0
3,2026-08-01 03:16:00,4G,Grid,35.83,144.29,-37.83,162.52,63.01,65.77,81.07,90.81,39.05,3,139,147.31,4.94,22.66,1,1
70,2026-08-01 03:17:00,5G,Urban,112.74,156.26,-49.05,36.25,95.08,31.95,75.16,87.69,55.19,3,126,,4.46,32.11,0,1
72,2026-08-01 03:18:00,5G,Highway,89.61,126.32,-78.0,289.87,27.04,46.52,56.99,95.71,53.1,6,155,129.83,6.25,51.56,1,1
27,2026-08-01 03:19:00,5G,Highway,60.24,100.68,-52.02,174.28,75.32,26.55,41.12,78.62,13.6,5,104,102.46,4.14,70.15,0,1
9,2026-08-01 03:20:00,5G,Grid,60.72,98.04,-47.66,66.54,59.91,30.44,53.05,123.9,37.59,3,128,63.5,3.61,42.43,1,0
62,2026-08-01 03:21:00,WiFi,Urban,124.24,106.26,-81.2,166.15,5.0,52.08,66.21,82.95,9.28,3,187,71.7,3.78,47.72,0,0
37,2026-08-01 03:22:00,5G,Highway,63.27,88.44,-68.32,134.54,50.73,64.43,59.42,62.93,51.63,5,98,130.23,4.02,30.18,2,1
97,2026-08-01 03:23:00,4G,Urban,58.73,92.28,-72.29,134.27,99.0,80.3,68.5,50.8,35.31,1,97,89.19,3.5,34.29,0,0
51,2026-08-01 03:24:00,4G,Highway,39.78,18.56,-54.13,68.93,17.04,54.56,37.04,76.7,26.3,1,101,68.52,2.16,73.07,0,0
44,2026-08-01 03:25:00,5G,Urban,55.46,89.65,-74.15,103.94,81.73,34.74,56.69,63.75,32.03,5,141,107.92,1.89,56.46,0,0
24,2026-08-01 03:26:00,5G,Urban,14.88,104.95,-77.44,49.45,66.4,57.16,35.18,76.87,32.48,2,163,65.73,3.62,68.02,1,1
79,2026-08-01 03:27:00,5G,Highway,76.58,98.53,-51.63,235.52,39.94,55.02,45.71,68.16,26.84,3,186,90.21,5.32,52.85,4,0
59,2026-08-01 03:28:00,4G,Urban,97.26,130.92,-86.08,74.9,67.93,54.54,82.73,71.71,48.13,5,167,129.1,5.32,19.93,2,1
32,2026-08-01 03:29:00,5G,Urban,97.57,143.77,-65.22,222.45,66.52,59.47,76.72,39.76,61.57,6,146,133.11,9.3,42.12,3,1
96,2026-08-01 03:30:00,5G,Urban,42.33,63.99,-78.94,168.25,56.75,93.82,63.97,76.33,30.01,1,146,90.39,3.72,49.98,1,0
88,2026-08-01 03:31:00,5G,Urban,0.0,39.63,-51.64,96.51,51.75,66.3,36.88,65.54,20.27,3,109,90.84,3.23,63.02,1,0
52,2026-08-01 03:32:00,4G,Grid,71.5,135.23,-77.17,79.5,50.16,29.26,88.65,51.21,52.97,5,169,131.05,6.49,27.58,2,1
62,2026-08-01 03:33:00,5G,Highway,98.92,111.61,-67.45,134.65,63.99,57.91,64.44,94.68,58.67,0,105,117.07,3.02,29.74,0,0
58,2026-08-01 03:34:00,5G,Grid,17.08,62.09,-103.87,217.94,68.4,27.97,38.46,28.02,33.02,3,118,83.16,2.61,59.02,1,0
52,2026-08-01 03:35:00,5G,Urban,51.54,76.07,-67.97,187.65,77.61,65.43,58.08,76.23,7.23,3,181,127.85,2.15,39.9,1,0
12,2026-08-01 03:36:00,5G,Grid,72.01,72.84,-70.65,163.76,54.8,56.38,62.58,77.37,17.2,4,118,64.39,3.55,65.57,2,0
39,2026-08-01 03:37:00,4G,Highway,38.45,95.83,-66.93,109.7,65.18,33.22,64.28,71.03,15.14,3,119,78.86,2.16,44.38,1,0
2,2026-08-01 03:38:00,5G,Highway,13.61,142.47,-48.47,187.99,32.2,50.97,55.78,139.02,44.28,2,226,111.69,3.23,38.54,1,0
3,2026-08-01 03:39:00,4G,Highway,41.18,49.18,-59.03,51.37,23.32,54.64,46.31,125.0,3.57,1,129,45.46,0.07,67.13,0,0
56,2026-08-01 03:40:00,4G,Highway,46.07,96.71,-62.07,137.4,49.36,89.23,71.94,48.87,33.15,5,160,102.22,4.59,41.37,0,1
81,2026-08-01 03:41:00,4G,Highway,9.19,95.24,-79.08,120.58,34.79,27.57,49.77,52.98,51.33,2,119,105.07,1.32,59.99,1,1
59,2026-08-01 03:42:00,4G,Urban,92.0,5.52,-35.94,61.22,57.82,58.37,38.02,62.73,12.26,6,102,50.08,0.0,72.02,0,0
2,2026-08-01 03:43:00,5G,Urban,105.51,185.19,-95.57,99.01,66.26,59.38,60.39,66.08,35.48,3,185,99.31,4.13,46.43,0,0
2,2026-08-01 03:44:00,5G,Highway,62.83,93.38,-85.95,304.37,59.69,50.38,69.41,82.77,33.12,1,182,106.11,6.43,33.99,0,0
92,2026-08-01 03:45:00,4G,Highway,82.43,131.26,-79.47,164.28,47.66,50.25,55.29,135.38,36.85,4,192,85.53,3.31,50.87,0,0
54,2026-08-01 03:46:00,5G,Urban,20.58,20.29,-65.15,201.14,41.03,37.96,66.12,62.02,1.65,7,104,68.41,3.38,60.16,1,0
87,2026-08-01 03:47:00,4G,Urban,58.04,162.09,-67.35,93.9,72.19,62.94,83.54,91.56,37.07,2,182,162.87,5.03,24.3,3,1
96,2026-08-01 03:48:00,5G,Highway,45.79,70.9,,47.64,79.66,47.96,49.35,36.61,31.35,2,101,91.65,0.85,52.19,1,1
97,2026-08-01 03:49:00,WiFi,Grid,73.52,5.0,-65.36,273.99,58.2,45.52,6.83,39.05,21.31,6,82,45.63,4.28,85.85,1,0
1,2026-08-01 03:50:00,4G,Urban,0.0,28.11,-50.63,80.2,42.63,70.82,40.45,14.95,19.8,3,116,43.21,1.25,65.33,0,0
19,2026-08-01 03:51:00,5G,Urban,53.49,35.85,-67.17,100.09,73.0,69.31,8.01,54.5,32.38,4,126,15.76,1.71,78.8,0,0
2,2026-08-01 03:52:00,5G,Grid,79.6,54.06,-86.89,57.15,33.03,77.45,39.53,91.12,33.67,3,105,61.74,1.9,62.31,1,0
53,2026-08-01 03:53:00,4G,Highway,68.67,33.41,-69.56,258.1,36.72,46.41,70.55,36.36,21.96,1,122,83.36,3.38,35.47,0,0
44,2026-08-01 03:54:00,4G,Urban,83.92,117.42,-80.27,143.93,70.88,85.69,58.11,85.1,32.62,1,181,107.67,4.83,44.21,1,0
90,2026-08-01 03:55:00,5G,Grid,45.25,92.16,-88.97,111.61,25.93,38.02,46.16,64.53,32.9,2,184,88.25,2.75,58.63,0,0
32,2026-08-01 03:56:00,4G,Highway,0.0,105.45,-67.42,168.15,32.5,46.4,52.29,75.56,22.41,1,194,95.55,2.7,48.65,0,0
70,2026-08-01 03:57:00,5G,Highway,92.77,102.2,-81.57,97.9,82.14,21.33,63.66,117.16,42.02,3,83,106.71,2.32,40.1,0,1
32,2026-08-01 03:58:00,5G,Grid,83.26,75.2,-72.96,86.05,25.32,31.74,53.11,92.07,22.03,3,83,64.49,3.93,48.44,1,0
68,2026-08-01 03:59:00,4G,Grid,105.93,22.62,-61.67,62.67,51.5,79.08,71.43,54.03,13.95,8,84,60.99,3.46,36.38,1,1
55,2026-08-01 04:00:00,4G,Urban,64.08,24.55,-63.19,58.41,93.08,39.34,47.27,50.48,11.15,4,56,75.22,0.14,63.11,0,0
75,2026-08-01 04:01:00,4G,Urban,73.65,26.25,-49.93,216.27,69.91,63.37,43.76,42.82,16.53,4,97,70.96,2.97,73.18,0,0
56,2026-08-01 04:02:00,4G,Urban,127.22,41.32,-93.81,241.0,37.38,24.16,42.49,102.53,5.51,5,140,73.6,2.9,59.21,2,0
17,2026-08-01 04:03:00,5G,Urban,10.17,152.74,-71.07,47.22,65.06,53.72,66.8,94.71,33.8,1,184,93.55,4.24,38.07,0,0
38,2026-08-01 04:04:00,4G,Urban,74.45,25.17,-52.82,116.67,66.46,5.0,65.09,80.91,27.99,5,79,52.42,1.89,29.83,3,0
24,2026-08-01 04:05:00,5G,Urban,96.1,144.13,-93.19,127.17,35.95,41.53,77.38,63.48,61.13,1,139,130.22,5.65,45.21,1,1
69,2026-08-01 04:06:00,5G,Grid,67.95,42.83,-70.56,83.93,68.51,65.14,24.99,65.73,22.34,4,76,36.1,2.09,61.65,0,0
98,2026-08-01 04:07:00,5G,Grid,63.86,30.79,-64.99,76.65,84.48,72.03,53.12,59.7,45.15,0,69,102.88,3.59,44.25,1,0
70,2026-08-01 04:08:00,5G,Highway,20.46,101.86,-84.45,126.88,89.48,65.02,72.53,43.28,30.61,4,120,114.83,3.04,43.72,2,1
86,2026-08-01 04:09:00,5G,Highway,103.08,135.69,-78.14,81.8,67.01,90.29,95.54,50.59,53.63,13,190,116.97,7.53,25.18,3,1
11,2026-08-01 04:10:00,5G,Urban,91.93,20.03,-85.84,122.13,74.3,50.94,40.39,28.74,8.94,2,99,89.81,2.66,65.2,2,0
16,2026-08-01 04:11:00,5G,Urban,97.91,81.41,-63.82,66.25,39.96,61.91,49.07,66.03,28.85,3,123,80.59,3.56,60.93,1,0
97,2026-08-01 04:12:00,5G,Urban,61.4,132.48,-105.49,87.04,92.54,57.17,81.42,43.53,41.61,5,119,122.59,3.98,21.04,1,1
73,2026-08-01 04:13:00,4G,Highway,53.02,121.44,-79.48,103.06,40.38,76.38,59.33,113.77,18.76,4,174,100.38,3.74,51.7,1,0
59,2026-08-01 04:14:00,5G,Urban,61.81,23.2,-78.8,99.86,44.49,63.37,49.28,93.99,33.19,5,101,73.65,1.89,53.98,1,0
70,2026-08-01 04:15:00,5G,Grid,109.58,76.8,-54.39,225.39,49.6,57.93,82.38,49.44,33.82,1,93,127.1,3.07,41.33,1,1
80,2026-08-01 04:16:00,4G,Highway,54.71,20.64,-91.43,88.57,47.5,88.81,44.06,29.53,17.57,3,107,80.33,2.07,63.64,0,0
93,2026-08-01 04:17:00,4G,Urban,103.49,99.97,-48.55,201.54,34.7,41.26,67.91,74.2,23.22,4,130,89.62,5.32,43.31,3,0
3,2026-08-01 04:18:00,4G,Urban,57.88,91.62,-56.79,23.36,52.34,69.73,51.95,72.28,28.69,6,135,73.35,1.6,56.69,1,0
20,2026-08-01 04:19:00,5G,Highway,38.0,107.6,-52.32,120.14,88.56,56.7,34.01,65.32,42.83,2,97,79.64,2.89,69.25,3,0
59,2026-08-01 04:20:00,4G,Grid,3.84,46.8,-74.4,37.92,45.4,25.56,60.18,78.74,26.5,2,120,62.48,3.44,42.31,2,0
36,2026-08-01 04:21:00,5G,Highway,78.08,57.04,-74.3,236.47,46.34,54.46,55.55,44.79,10.17,0,125,85.1,2.3,58.38,1,1
19,2026-08-01 04:22:00,5G,Urban,83.51,124.54,-79.8,365.44,86.2,71.31,77.21,76.01,43.76,3,173,127.92,9.93,19.52,3,1
90,2026-08-01 04:23:00,5G,Highway,29.79,126.24,-59.29,117.64,18.16,55.37,48.6,54.95,47.48,1,121,108.71,3.35,48.71,2,0
67,2026-08-01 04:24:00,4G,Urban,103.35,151.89,-73.27,309.47,74.29,34.83,55.65,57.01,37.99,4,167,112.8,6.33,38.45,1,0
19,2026-08-01 04:25:00,5G,Grid,23.32,141.84,-80.11,77.42,53.67,56.04,72.82,89.59,52.26,2,167,124.99,5.97,13.69,4,1
20,2026-08-01 04:26:00,5G,Highway,81.84,19.05,-73.31,206.0,67.79,15.65,39.28,60.0,24.63,4,113,74.57,1.07,71.51,1,0
96,2026-08-01 04:27:00,5G,Highway,83.21,133.96,-62.43,191.08,64.08,70.94,46.35,108.69,13.72,3,106,80.07,4.29,55.55,0,0
71,2026-08-01 04:28:00,4G,Urban,92.05,83.62,-86.95,110.3,85.77,33.65,37.91,35.46,47.66,6,122,96.23,4.1,40.85,2,0
52,2026-08-01 04:29:00,4G,Highway,6.82,114.1,-82.27,119.41,35.34,68.94,56.35,42.51,29.46,1,149,102.64,4.54,61.39,0,0
33,2026-08-01 04:30:00,5G,Urban,91.87,71.48,-47.75,144.06,31.21,59.39,43.25,93.43,41.37,2,127,84.57,1.51,49.58,0,0
40,2026-08-01 04:31:00,4G,Urban,57.94,48.4,-81.6,134.39,65.21,19.62,28.25,48.72,6.09,6,40,35.71,2.78,60.48,1,0
39,2026-08-01 04:32:00,5G,Urban,52.47,73.61,-46.29,145.0,35.5,51.5,38.57,68.38,36.91,4,99,84.23,4.26,58.0,0,0
82,2026-08-01 04:33:00,4G,Grid,85.1,87.58,-75.91,389.23,74.25,50.07,53.24,75.06,48.6,3,117,104.78,8.07,35.21,3,1
1,2026-08-01 04:34:00,5G,Highway,88.9,96.6,-88.33,361.46,66.75,40.3,57.44,60.87,14.04,3,119,85.54,7.44,48.96,3,0
11,2026-08-01 04:35:00,4G,Urban,6.32,123.95,-47.45,191.36,64.79,69.79,45.31,67.21,54.94,2,146,111.77,3.41,56.08,1,1
92,2026-08-01 04:36:00,5G,Grid,25.89,43.49,-41.82,374.24,44.55,18.38,56.97,64.32,0.0,2,64,80.93,4.3,54.82,1,0
57,2026-08-01 04:37:00,4G,Urban,95.58,40.01,-76.71,65.69,57.35,34.52,50.98,42.99,27.74,5,78,70.85,0.89,57.93,0,0
89,2026-08-01 04:38:00,5G,Urban,75.3,19.81,-51.61,188.74,53.31,52.64,41.43,53.26,12.07,0,58,59.35,2.8,77.8,1,0
50,2026-08-01 04:39:00,5G,Urban,67.09,76.12,-66.45,192.79,91.98,87.4,68.43,86.88,14.47,1,134,78.89,1.49,47.64,0,0
23,2026-08-01 04:40:00,5G,Highway,34.4,50.02,-65.63,95.68,52.46,76.13,55.31,58.46,12.31,2,85,107.22,2.68,55.79,0,0
31,2026-08-01 04:41:00,5G,Highway,74.29,71.76,-63.29,392.89,44.71,47.04,25.85,40.19,25.76,5,169,80.49,8.39,58.41,2,0
94,2026-08-01 04:42:00,5G,Highway,96.13,85.99,-67.7,292.13,78.42,43.35,32.04,81.82,59.38,2,58,68.83,6.5,53.67,1,0
42,2026-08-01 04:43:00,4G,Highway,126.9,13.7,-66.46,161.13,39.12,80.1,50.64,71.73,15.47,1,86,99.28,2.53,62.93,0,0
99,2026-08-01 04:44:00,5G,Urban,52.08,62.78,-67.91,81.28,94.49,72.53,33.92,54.54,28.46,2,127,72.78,2.47,71.63,1,0
7,2026-08-01 04:45:00,4G,Highway,86.56,99.51,-76.64,51.56,26.17,52.61,64.54,15.87,23.42,2,102,93.26,2.86,63.52,1,0
16,2026-08-01 04:46:00,4G,Urban,113.94,87.75,-78.62,67.98,93.82,72.25,60.31,72.87,14.94,1,152,82.9,2.38,45.46,0,0
90,2026-08-01 04:47:00,4G,Highway,21.44,70.04,-85.24,295.56,58.18,75.91,47.56,116.09,22.75,5,74,74.0,4.84,52.34,1,0
60,2026-08-01 04:48:00,4G,Highway,112.38,83.58,-96.28,103.27,49.8,45.74,35.45,84.71,49.83,1,146,86.63,4.52,60.51,2,0
2,2026-08-01 04:49:00,4G,Highway,67.62,74.12,-69.37,226.27,92.9,61.46,51.82,50.02,15.2,2,95,67.89,2.97,58.63,0,0
1,2026-08-01 04:50:00,5G,Highway,64.1,45.15,-80.64,146.72,52.78,24.65,27.83,19.15,53.3,6,119,82.62,4.26,71.26,1,0
48,2026-08-01 04:51:00,4G,Highway,46.83,38.4,-92.57,39.41,37.33,65.52,54.1,43.74,16.32,0,91,94.37,0.96,65.28,0,0
12,2026-08-01 04:52:00,5G,Urban,51.81,192.49,-80.33,103.97,56.79,59.95,99.0,97.91,73.14,8,134,154.24,7.43,11.43,3,1
69,2026-08-01 04:53:00,4G,Grid,41.14,110.15,-75.97,70.85,70.62,48.9,54.06,63.41,46.68,3,166,85.45,5.27,47.78,2,1
37,2026-08-01 04:54:00,4G,Urban,35.32,128.25,-76.24,189.72,56.45,36.48,66.68,97.54,43.01,4,191,129.78,7.11,39.49,1,1
32,2026-08-01 04:55:00,5G,Urban,74.59,109.15,-47.11,195.57,52.16,35.89,75.7,48.07,43.51,7,151,97.99,5.97,32.28,2,1
9,2026-08-01 04:56:00,5G,Highway,93.16,140.72,-76.93,108.41,51.76,81.15,61.64,53.14,41.2,1,181,110.1,3.87,37.31,1,0
99,2026-08-01 04:57:00,5G,Highway,32.66,107.93,-46.32,280.04,69.64,77.16,49.07,53.09,21.69,3,170,86.52,5.0,54.16,0,0
19,2026-08-01 04:58:00,4G,Urban,42.54,5.0,-79.27,217.59,34.72,99.0,45.3,69.8,12.06,2,69,78.82,2.46,58.56,1,1
48,2026-08-01 04:59:00,WiFi,Grid,69.18,51.47,-60.77,94.83,66.99,34.3,24.5,60.12,21.94,6,102,63.47,2.81,65.45,1,0
80,2026-08-01 05:00:00,5G,Grid,30.79,94.45,-83.01,162.01,88.5,59.43,31.01,57.3,25.86,1,108,88.25,3.65,63.77,2,1
3,2026-08-01 05:01:00,4G,Highway,68.84,93.36,-42.27,77.63,86.37,46.46,30.37,86.5,39.36,4,154,91.14,3.06,73.37,0,0
20,2026-08-01 05:02:00,WiFi,Highway,54.45,90.26,-49.62,99.76,87.56,34.03,51.48,96.34,34.5,2,132,96.81,4.75,50.96,0,0
24,2026-08-01 05:03:00,5G,Highway,16.14,40.37,-56.77,167.79,40.67,63.26,45.0,25.61,41.19,1,111,91.74,3.78,60.72,0,0
54,2026-08-01 05:04:00,5G,Urban,75.21,62.55,-38.34,123.94,91.52,86.14,39.5,87.09,39.77,1,91,94.14,5.18,53.59,7,1
33,2026-08-01 05:05:00,4G,Highway,46.29,94.9,-54.95,55.05,55.06,58.69,38.98,64.81,31.48,3,139,94.75,3.2,64.19,1,0
24,2026-08-01 05:06:00,4G,Grid,90.7,86.45,-61.42,150.88,66.24,67.42,,92.4,30.41,7,109,89.82,3.47,61.39,0,0
75,2026-08-01 05:07:00,4G,Grid,56.53,116.02,-88.33,100.72,58.3,83.65,48.17,75.67,40.85,2,111,101.06,2.99,56.0,1,0
72,2026-08-01 05:08:00,5G,Grid,42.08,42.01,-103.34,77.41,45.14,48.88,52.38,79.87,28.77,2,74,83.66,1.54,65.67,2,0
36,2026-08-01 05:09:00,5G,Urban,61.07,104.44,-87.42,65.71,61.16,42.57,77.42,46.11,51.1,2,104,106.28,4.63,39.65,2,1
38,2026-08-01 05:10:00,5G,Urban,96.78,62.08,-93.3,107.9,73.82,80.2,67.92,44.45,8.14,1,144,86.48,2.48,45.29,0,0
84,2026-08-01 05:11:00,5G,Urban,113.57,70.76,-80.0,138.06,69.38,48.09,56.71,61.23,28.88,2,87,96.89,2.05,31.4,1,0
99,2026-08-01 05:12:00,5G,Urban,78.61,82.77,-51.59,105.69,66.01,86.55,56.46,33.42,34.63,3,142,106.26,4.4,35.59,1,0
89,2026-08-01 05:13:00,4G,Urban,45.51,15.74,-84.0,142.01,41.69,61.74,32.93,32.29,20.59,4,67,72.31,1.32,68.85,0,0
99,2026-08-01 05:14:00,5G,Urban,62.91,90.09,-74.94,103.91,54.94,59.57,59.22,91.74,21.87,1,72,86.41,2.66,55.74,0,0
25,2026-08-01 05:15:00,4G,Highway,59.24,135.31,-67.15,166.11,63.18,68.21,76.6,42.77,53.5,6,170,121.36,5.05,11.45,2,1
93,2026-08-01 05:16:00,5G,Highway,57.79,36.36,-66.62,110.68,26.02,46.18,59.09,40.13,21.81,1,99,30.84,2.89,40.01,0,0
18,2026-08-01 05:17:00,4G,Highway,54.88,159.31,-76.9,48.81,70.06,48.83,90.73,73.97,37.52,7,202,136.25,5.36,33.79,0,0
82,2026-08-01 05:18:00,5G,Grid,34.97,59.1,-50.17,62.04,66.43,39.37,42.34,64.74,16.54,2,160,51.71,1.6,77.77,0,0
66,2026-08-01 05:19:00,5G,Urban,89.32,108.56,-67.63,89.86,86.68,39.33,76.64,38.76,21.62,5,149,76.47,2.21,22.04,2,1
54,2026-08-01 05:20:00,5G,Urban,86.1,32.07,-65.44,239.99,49.32,39.61,35.55,47.69,8.33,4,62,,2.26,71.93,0,0
35,2026-08-01 05:21:00,WiFi,Highway,62.65,171.37,-35.0,70.96,56.67,63.83,82.84,81.15,41.58,0,173,140.8,4.65,32.88,3,1
80,2026-08-01 05:22:00,4G,Highway,97.24,42.59,-41.94,148.96,57.93,54.65,42.87,72.33,21.82,4,114,80.84,2.83,43.9,4,0
61,2026-08-01 05:23:00,5G,Highway,78.55,93.28,-67.71,150.08,71.68,55.82,41.75,46.37,16.97,3,119,84.08,1.75,58.47,1,0
41,2026-08-01 05:24:00,5G,Urban,30.74,63.56,-59.8,61.45,49.14,39.15,74.79,34.74,36.87,4,52,95.12,5.24,40.22,1,0
100,2026-08-01 05:25:00,WiFi,Urban,52.08,83.0,-81.83,103.45,82.94,80.24,71.38,41.05,10.35,1,165,90.8,2.51,31.07,2,1
33,2026-08-01 05:26:00,5G,Highway,103.45,89.48,-99.33,130.65,53.52,84.84,33.75,65.65,26.72,2,128,85.26,2.8,73.35,0,0
68,2026-08-01 05:27:00,5G,Grid,51.9,71.95,-57.78,102.9,62.6,53.8,55.44,54.62,28.68,6,89,95.02,2.18,55.8,0,0
33,2026-08-01 05:28:00,4G,Grid,42.59,57.81,-83.86,163.9,43.71,56.93,42.79,61.2,25.11,4,110,73.17,1.86,69.67,2,0
14,2026-08-01 05:29:00,WiFi,Highway,82.23,83.11,-59.53,160.51,34.98,76.32,59.51,62.44,51.44,3,146,97.06,4.29,42.37,0,0
21,2026-08-01 05:30:00,5G,Highway,54.15,82.24,-35.78,134.82,55.67,79.18,61.32,60.47,36.72,3,147,97.25,4.24,32.08,0,0
48,2026-08-01 05:31:00,5G,Grid,77.7,97.95,-96.14,198.78,40.92,70.71,69.06,64.15,18.58,0,139,83.33,3.26,43.42,0,0
20,2026-08-01 05:32:00,WiFi,Highway,60.99,104.38,-102.19,119.76,37.61,73.96,42.96,78.63,38.06,3,127,72.42,4.65,49.61,0,0
8,2026-08-01 05:33:00,5G,Highway,39.69,117.44,-81.78,127.72,57.25,37.39,32.98,95.44,22.58,5,101,72.0,1.92,65.07,2,0
7,2026-08-01 05:34:00,5G,Grid,42.59,107.47,-55.85,140.18,31.24,42.79,70.56,74.16,50.96,1,148,109.72,4.42,36.93,2,1
67,2026-08-01 05:35:00,4G,Highway,14.8,90.29,-49.25,65.59,51.55,91.65,38.64,79.33,3.74,1,127,73.07,1.67,75.73,0,0
17,2026-08-01 05:36:00,4G,Grid,31.05,74.74,-55.87,165.11,58.53,56.82,46.08,41.85,23.5,0,187,44.08,4.74,48.14,1,0
33,2026-08-01 05:37:00,5G,Urban,79.59,23.68,-63.68,85.64,79.42,55.72,39.66,89.52,20.77,4,77,70.03,0.54,60.72,0,0
48,2026-08-01 05:38:00,WiFi,Highway,95.76,91.21,-67.75,106.73,55.26,81.13,51.86,80.02,16.42,0,102,92.6,3.42,56.47,1,0
76,2026-08-01 05:39:00,4G,Grid,44.91,128.78,-66.14,162.1,65.82,44.42,74.91,108.15,52.28,4,155,99.31,5.56,25.56,1,0
59,2026-08-01 05:40:00,5G,Urban,23.5,54.32,-50.24,153.43,32.6,64.74,23.92,57.66,39.83,4,114,63.67,1.47,65.47,1,0
86,2026-08-01 05:41:00,WiFi,Highway,93.86,58.27,-77.66,54.92,33.02,90.84,32.11,58.31,18.47,4,127,24.41,2.27,64.04,1,0
22,2026-08-01 05:42:00,5G,Urban,94.69,137.22,-67.38,55.2,75.26,46.07,56.81,46.29,36.15,4,126,112.31,3.37,35.6,1,0
30,2026-08-01 05:43:00,5G,Grid,82.24,150.3,-85.32,69.38,43.93,31.15,63.92,95.98,32.66,6,125,121.14,5.15,53.3,5,1
38,2026-08-01 05:44:00,4G,Highway,21.37,51.6,-62.61,134.04,38.27,38.87,24.7,32.69,30.55,3,60,62.95,3.11,70.24,0,0
